🐉央视频道,#genre#
动作电影,http://43.138.170.29:35455/huya/11602077
动作电影,http://8.137.57.240:81/hy.php?url=11602077
中国功夫,http://43.138.170.29:35455/huya/11352941
中国功夫,http://8.137.57.240:81/hy.php?url=11352941
八点档牙,http://43.138.170.29:35455/huya/880261
八点档牙,http://8.137.57.240:81/hy.php?url=880261
世界柸影,http://43.138.170.29:35455/huya/11352963
世界柸影,http://8.137.57.240:81/hy.php?url=11352963
新片速递,http://43.138.170.29:35455/huya/21059580
新片速递,http://8.137.57.240:81/hy.php?url=21059580
枪战,http://43.138.170.29:35455/huya/21059579
枪战,http://8.137.57.240:81/hy.php?url=21059579
警匪,http://43.138.170.29:35455/huya/11352886
警匪,http://8.137.57.240:81/hy.php?url=11352886
战争片,http://43.138.170.29:35455/huya/21059574
战争片,http://8.137.57.240:81/hy.php?url=21059574
谍战片,http://43.138.170.29:35455/huya/21059587
谍战片,http://8.137.57.240:81/hy.php?url=21059587
黑帮斗争,http://43.138.170.29:35455/huya/11342419
黑帮斗争,http://8.137.57.240:81/hy.php?url=11342419
怀念曾江,http://43.138.170.29:35455/huya/11601981
怀念曾江,http://8.137.57.240:81/hy.php?url=11601981
飙车司机,http://43.138.170.29:35455/huya/11352894
飙车司机,http://8.137.57.240:81/hy.php?url=11352894
赛车电影,http://43.138.170.29:35455/huya/11279247
赛车电影,http://8.137.57.240:81/hy.php?url=11279247
搞笑恐怖,http://43.138.170.29:35455/huya/11601960
搞笑恐怖,http://8.137.57.240:81/hy.php?url=11601960
惊心动魄,http://43.138.170.29:35455/huya/11602075
惊心动魄,http://8.137.57.240:81/hy.php?url=11602075
救援大片,http://43.138.170.29:35455/huya/21059594
救援大片,http://8.137.57.240:81/hy.php?url=21059594
看完学会,http://43.138.170.29:35455/huya/11352945
看完学会,http://8.137.57.240:81/hy.php?url=11352945
我的宝贝,http://43.138.170.29:35455/huya/11352880
我的宝贝,http://8.137.57.240:81/hy.php?url=11352880
韩版犯罪,http://43.138.170.29:35455/huya/11352974
韩版犯罪,http://8.137.57.240:81/hy.php?url=11352974
智商在线,http://43.138.170.29:35455/huya/11342395
智商在线,http://8.137.57.240:81/hy.php?url=11342395
高智商罪犯,http://43.138.170.29:35455/huya/11352962
高智商罪犯,http://8.137.57.240:81/hy.php?url=11352962
杰森斯坦森,http://43.138.170.29:35455/huya/21059588
杰森斯坦森,http://8.137.57.240:81/hy.php?url=21059588
DC宇宙,http://43.138.170.29:35455/huya/11342428
DC宇宙,http://8.137.57.240:81/hy.php?url=11342428
怪兽,http://43.138.170.29:35455/huya/21059577
怪兽,http://8.137.57.240:81/hy.php?url=21059577
怪兽系列,http://43.138.170.29:35455/huya/21059554
怪兽系列,http://8.137.57.240:81/hy.php?url=21059554
巨石强森,http://43.138.170.29:35455/huya/21059581
巨石强森,http://8.137.57.240:81/hy.php?url=21059581
变形金刚,http://43.138.170.29:35455/huya/21059596
变形金刚,http://8.137.57.240:81/hy.php?url=21059596
篮球电影,http://43.138.170.29:35455/huya/21059586
篮球电影,http://8.137.57.240:81/hy.php?url=21059586
皮卡海盗,http://43.138.170.29:35455/huya/21059595
皮卡海盗,http://8.137.57.240:81/hy.php?url=21059595
丧尸来啦,http://43.138.170.29:35455/huya/11342422
丧尸来啦,http://8.137.57.240:81/hy.php?url=11342422
死神来了,http://43.138.170.29:35455/huya/11352903
死神来了,http://8.137.57.240:81/hy.php?url=11352903
古墓系列,http://43.138.170.29:35455/huya/11352913
古墓系列,http://8.137.57.240:81/hy.php?url=11352913
盗墓经典,http://43.138.170.29:35455/huya/21059552
盗墓经典,http://8.137.57.240:81/hy.php?url=21059552
❉盗墓鬼洞,http://43.138.170.29:35455/huya/11352871
❉盗墓鬼洞,http://8.137.57.240:81/hy.php?url=11352871
❉盗墓贼家,http://43.138.170.29:35455/huya/11352912
❉盗墓贼家,http://8.137.57.240:81/hy.php?url=11352912
❉曾小咸,http://43.138.170.29:35455/huya/11336726
❉曾小咸,http://8.137.57.240:81/hy.php?url=11336726
❉金庸经典,http://43.138.170.29:35455/huya/11602082
❉金庸经典,http://8.137.57.240:81/hy.php?url=11602082
❉倚天屠龙,http://43.138.170.29:35455/huya/11342403
❉倚天屠龙,http://8.137.57.240:81/hy.php?url=11342403
❉神貂侠侣,http://43.138.170.29:35455/huya/11352964
❉神貂侠侣,http://8.137.57.240:81/hy.php?url=11352964
❉射雕英雄,http://43.138.170.29:35455/huya/23728674
❉射雕英雄,http://8.137.57.240:81/hy.php?url=23728674
❉范闲传奇,http://43.138.170.29:35455/huya/11352960
❉范闲传奇,http://8.137.57.240:81/hy.php?url=11352960
❉镖行天下,http://43.138.170.29:35455/huya/11352969
❉镖行天下,http://8.137.57.240:81/hy.php?url=11352969
❉将夜将至,http://43.138.170.29:35455/huya/11352885
❉将夜将至,http://8.137.57.240:81/hy.php?url=11352885
❉芈月传奇,http://43.138.170.29:35455/huya/11352975
❉芈月传奇,http://8.137.57.240:81/hy.php?url=11352975
❉大秦终章,http://43.138.170.29:35455/huya/11352881
❉大秦终章,http://8.137.57.240:81/hy.php?url=11352881
❉康熙大帝,http://43.138.170.29:35455/huya/11352940
❉康熙大帝,http://8.137.57.240:81/hy.php?url=11352940
❉雍正皇帝,http://43.138.170.29:35455/huya/11342439
❉雍正皇帝,http://8.137.57.240:81/hy.php?url=11342439
❉康熙私访,http://43.138.170.29:35455/huya/11342418
❉康熙私访,http://8.137.57.240:81/hy.php?url=11342418
❉威猛先生,http://43.138.170.29:35455/huya/11342420
❉威猛先生,http://8.137.57.240:81/hy.php?url=11342420
❉少女咸儿,http://43.138.170.29:35455/huya/11336572
❉少女咸儿,http://8.137.57.240:81/hy.php?url=11336572
❉神探老狄,http://43.138.170.29:35455/huya/11342425
❉神探老狄,http://8.137.57.240:81/hy.php?url=11342425
❉新水浒传,https://www.goodiptv.club/huya/11342384
❉新水浒传,http://43.138.170.29:35455/huya/11342384
❉新水浒传,http://8.137.57.240:81/hy.php?url=11342384
❉三国演义,http://43.138.170.29:35455/huya/11602081
❉三国演义,http://8.137.57.240:81/hy.php?url=11602081
❉滚滚长江,http://43.138.170.29:35455/huya/11352944
❉滚滚长江,http://8.137.57.240:81/hy.php?url=11352944
❉医馆笑传,http://43.138.170.29:35455/huya/11352891
❉医馆笑传,http://8.137.57.240:81/hy.php?url=11352891
❉一代枭雄,http://43.138.170.29:35455/huya/11342398
❉一代枭雄,http://8.137.57.240:81/hy.php?url=11342398
❉父母爱情,http://43.138.170.29:35455/huya/11602071
❉父母爱情,http://8.137.57.240:81/hy.php?url=11602071
❉校园热血,http://43.138.170.29:35455/huya/11352934
❉校园热血,http://8.137.57.240:81/hy.php?url=11352934
♥乌贼君,http://43.138.170.29:35455/huya/16604522
♥乌贼君,http://8.137.57.240:81/hy.php?url=16604522
♥荒爷求生,http://43.138.170.29:35455/huya/20072663
♥荒爷求生,http://8.137.57.240:81/hy.php?url=20072663
♥荒野求生,http://43.138.170.29:35455/huya/593667
♥荒野求生,http://8.137.57.240:81/hy.php?url=593667
♥探海渔人,http://43.138.170.29:35455/huya/21344801
♥探海渔人,http://8.137.57.240:81/hy.php?url=21344801
♥幻海航行,http://43.138.170.29:35455/huya/17105786
♥幻海航行,http://8.137.57.240:81/hy.php?url=17105786
♥扁豆电影,http://43.138.170.29:35455/huya/16028551
♥扁豆电影,http://8.137.57.240:81/hy.php?url=16028551
♥扁豆電影,http://43.138.170.29:35455/huya/21059623
♥扁豆電影,http://8.137.57.240:81/hy.php?url=21059623
♥阿斗归来,http://43.138.170.29:35455/huya/13303478
♥阿斗归来,http://8.137.57.240:81/hy.php?url=13303478
♥阿良说剧,http://43.138.170.29:35455/huya/20488841
♥阿良说剧,http://8.137.57.240:81/hy.php?url=20488841
♥无比说剧,http://43.138.170.29:35455/huya/19450129
♥无比说剧,http://8.137.57.240:81/hy.php?url=19450129
♥影音炫客,http://43.138.170.29:35455/huya/17811579
♥影音炫客,http://8.137.57.240:81/hy.php?url=17811579
♥噔噔悬疑,http://43.138.170.29:35455/huya/17445539
♥噔噔悬疑,http://8.137.57.240:81/hy.php?url=17445539
♥小川电影,http://43.138.170.29:35455/huya/15870999
♥小川电影,http://8.137.57.240:81/hy.php?url=15870999
♥吾聊电影,http://43.138.170.29:35455/huya/16424416
♥吾聊电影,http://8.137.57.240:81/hy.php?url=16424416
♥韩小囧说,http://43.138.170.29:35455/huya/20695907
♥韩小囧说,http://8.137.57.240:81/hy.php?url=20695907
♥尤里有剧,http://43.138.170.29:35455/huya/24400965
♥尤里有剧,http://8.137.57.240:81/hy.php?url=24400965
♥电影笔记,http://43.138.170.29:35455/huya/16920222
♥电影笔记,http://8.137.57.240:81/hy.php?url=16920222
♥力哥影視,http://43.138.170.29:35455/huya/23419131
♥力哥影視,http://8.137.57.240:81/hy.php?url=23419131
♥李小哇絮,http://43.138.170.29:35455/huya/18441722
♥李小哇絮,http://8.137.57.240:81/hy.php?url=18441722
♥枫哥影视,http://43.138.170.29:35455/huya/25007621
♥枫哥影视,http://8.137.57.240:81/hy.php?url=25007621
♥小武好剧,http://43.138.170.29:35455/huya/27742250
♥小武好剧,http://8.137.57.240:81/hy.php?url=27742250
♥咆哮解说,http://43.138.170.29:35455/huya/25018873
♥咆哮解说,http://8.137.57.240:81/hy.php?url=25018873
♥大象放映,https://www.goodiptv.club/huya/21277391
♥大象放映,http://43.138.170.29:35455/huya/21277391
♥大象放映,http://8.137.57.240:81/hy.php?url=21277391
♥龙虾电影,http://43.138.170.29:35455/huya/27742234
♥龙虾电影,http://8.137.57.240:81/hy.php?url=27742234
♥白丁电影,http://43.138.170.29:35455/huya/24396428
♥白丁电影,http://8.137.57.240:81/hy.php?url=24396428
♥电影狂人,http://43.138.170.29:35455/huya/18715610
♥电影狂人,http://8.137.57.240:81/hy.php?url=18715610
♥柒言绝剧,http://43.138.170.29:35455/huya/24778726
♥柒言绝剧,http://8.137.57.240:81/hy.php?url=24778726
♥一目十影,http://43.138.170.29:35455/huya/20449771
♥一目十影,http://8.137.57.240:81/hy.php?url=20449771
♥不二说剧,http://43.138.170.29:35455/huya/24401498
♥不二说剧,http://8.137.57.240:81/hy.php?url=24401498
♥大本有剧,http://43.138.170.29:35455/huya/24401117
♥大本有剧,http://8.137.57.240:81/hy.php?url=24401117

东北戏曲,http://live1.jzjsnm.cn/live1/xiqupindao.m3u8?auth_key=1674380558720-0-0-781e31ef201adcbd54f8ae0b0bc32cb7
梨园频道,https://tv.cry33.com/hn.php?id=hnly
梨园频道,http://111.67.193.2:88/522455/hntv.php?id=hnly
梨园频道,http://222.223.118.222:2180/live/lypd/index.m3u8
梨园频道,http://125.82.171.210:8888/udp/235.254.199.163:7980/index.m3u8
梨园频道,http://125.82.171.210:8888/udp/235.254.199.163:7980
梨园频道,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13001/index.m3u8

移动戏曲,https://tv.cry33.com/hn.php?id=ydxj
移动戏曲,http://111.67.193.2:88/522455/hntv.php?id=ydxj
移动戏曲,http://123.160.144.84:2000/rtp/239.16.20.120:11200?$河南郑州电信
移动戏曲,http://live.dxhmt.cn:9080/19903718786/a9aab4c5eef74da18d684c75c6dd7e10.m3u8

河南戏曲,http://123.160.144.84:2000/rtp/239.16.20.171:11710?$河南郑州电信
河南戏曲,http://171.8.245.48:808/hls/26/index.m3u8?$河南郑州电信

岭南戏曲,http://gmxw.7766.org:808/hls/16/index.m3u8
晴彩中原,http://120.194.237.190:808/hls/34/index.m3u8
晴彩中原,http://115.58.217.184:900/hls/25/index.m3u8
🐍数字频道,#genre#
求索动物,http://39.134.66.66/PLTV/88888888/224/3221225730/index.m3u8
求索纪录,http://39.134.66.66/PLTV/88888888/224/3221225713/index.m3u8
求索科学,http://39.134.66.66/PLTV/88888888/224/3221225728/index.m3u8
求索生活,http://39.134.66.66/PLTV/88888888/224/3221225715/index.m3u8

求索纪录,http://39.134.65.208/PLTV/88888888/224/3221225713/index.m3u8
求索科学,http://39.134.65.208/PLTV/88888888/224/3221225728/index.m3u8
求索动物,http://39.134.65.208/PLTV/88888888/224/3221225730/index.m3u8
求索生活,http://39.134.65.208/PLTV/88888888/224/3221225715/index.m3u8

中国天气,https://hls.weathertv.cn/tslslive/qCFIfHB/hls/live-sd.m3u8
中国交通,https://tv.lanjingfm.com/cctbn/hainan.m3u8
中华特产,http://1.193.56.32:2000/udp/239.16.20.132:11320
四海钓鱼,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R630FF726U319CA04BK78414732I8AD77F7CP2BF4M313C868V0Z33A19W171093BB07DFFFEE&playtoken=31608RMZHGPUCXX10&auth=no&programid=4200000229
快乐垂钓,http://live.goodiptv.club/api/sxg.php?id=fyzqklcdHDH265-4000

摄影频道,http://kid.hfcatv.com.cn:13164/playurl?playtype=live&protocol=hls&accesstoken=R5F15C63AU30947030K77359BACI93B1EF78P8M2FAF228V0Z53085W162382CFCB4DC7EC&playtoken=31667LZMVCGFXDL10&verifycode=2000000576&rate=org&programid=4200000102.m3u8&ts=50&auth=no
书画频道,http://211.103.180.178:8234/live-hls/hdmi.m3u8
书画频道,http://kid.hfcatv.com.cn:13164/playurl?playtype=live&protocol=hls&accesstoken=R5F15C63AU30947030K77359BACI93B1EF78P8M2FAF228V0Z53085W162382CFCB4DC7EC&playtoken=31667LZMVCGFXDL10&verifycode=2000000576&rate=org&programid=4200000099.m3u8&ts=50&auth=no
收藏天下,http://kid.hfcatv.com.cn:13164/playurl?playtype=live&protocol=hls&accesstoken=R5F15C63AU30947030K77359BACI93B1EF78P8M2FAF228V0Z53085W162382CFCB4DC7EC&playtoken=31667LZMVCGFXDL10&verifycode=2000000576&rate=org&programid=4200000081.m3u8&ts=50&auth=no

老故事,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226236/index.m3u8

熊猫频道,https://gcwbcdali.v.myalicdn.com/gcwbcd/cdrmipanda-1td.m3u8
🔫iHOT频道,#genre#
💘NewTV频道,#genre#
NewTV东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
NewTV中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
NewTV军事评论,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
NewTV军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
NewTV农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
NewTV动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
NewTV家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
NewTV怡伴健康,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
NewTV惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
NewTV明星大片,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
NewTV欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
NewTV武搏世界,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
NewTV海外剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
NewTV潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
NewTV爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
NewTV精品大剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
NewTV精品纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
NewTV精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
NewTV超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
NewTV超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
NewTV超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
NewTV超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
NewTV金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
NewTV精品萌宠,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226505/index.m3u8
NewTV爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8 
NewTV超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8 
NewTV超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8 
NewTV超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8 
NewTV超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8 
NewTV潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8 
NewTV东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8 
NewTV动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8 
NewTV古装剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8 
NewTV海外剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8 
NewTV欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8 
NewTV家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8 
NewTV金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8 
NewTV惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8 
NewTV精品纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8 
NewTV军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8 
NewTV军事评论,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8 
NewTV明星大片,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8 
NewTV农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8 
NewTV武搏世界,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8 
NewTV炫舞未来,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8 
NewTV怡伴健康,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8 
NewTV中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8

NewTV爱情喜剧,http://39.134.66.66/PLTV/88888888/224/3221225533/index.m3u8
NewTV超级电视剧,http://39.134.66.66/PLTV/88888888/224/3221225637/index.m3u8
NewTV超级电影,http://39.134.66.66/PLTV/88888888/224/3221225644/index.m3u8
NewTV超级体育,http://39.134.66.66/PLTV/88888888/224/3221225635/index.m3u8
NewTV超级综艺,http://39.134.66.66/PLTV/88888888/224/3221225642/index.m3u8
NewTV潮妈辣婆,http://39.134.66.66/PLTV/88888888/224/3221225542/index.m3u8
NewTV东北热剧,http://39.134.66.66/PLTV/88888888/224/3221225679/index.m3u8
NewTV动作电影,http://39.134.66.66/PLTV/88888888/224/3221225555/index.m3u8
NewTV古装剧场,http://39.134.66.66/PLTV/88888888/224/3221225524/index.m3u8
NewTV家庭剧场,http://39.134.66.66/PLTV/88888888/224/3221225538/index.m3u8
NewTV家庭剧场,http://39.134.66.66/PLTV/88888888/224/3221225682/index.m3u8
NewTV金牌综艺,http://39.134.66.66/PLTV/88888888/224/3221225525/index.m3u8
NewTV惊悚悬疑,http://39.134.66.66/PLTV/88888888/224/3221225553/index.m3u8
NewTV精品大剧,http://39.134.66.66/PLTV/88888888/224/3221225536/index.m3u8
NewTV精品纪录,http://39.134.66.66/PLTV/88888888/224/3221225545/index.m3u8
NewTV精品体育,http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8
NewTV军旅剧场,http://39.134.66.66/PLTV/88888888/224/3221225560/index.m3u8
NewTV军事评论,http://39.134.66.66/PLTV/88888888/224/3221225535/index.m3u8
NewTV明星大片,http://39.134.66.66/PLTV/88888888/224/3221225550/index.m3u8
NewTV农业致富,http://39.134.66.66/PLTV/88888888/224/3221225552/index.m3u8
NewTV武搏世界,http://39.134.66.66/PLTV/88888888/224/3221225547/index.m3u8
NewTV炫舞未来,http://39.134.66.66/PLTV/88888888/224/3221225646/index.m3u8
NewTV怡伴健康,http://39.134.66.66/PLTV/88888888/224/3221225571/index.m3u8
NewTV中国功夫,http://39.134.66.66/PLTV/88888888/224/3221225604/index.m3u8

🎡港台频道,#genre#
東森新聞,http://wanjiatv.net/Smartv.php?id=ettvnews
TVBS HD,http://wanjiatv.net/Smartv.php?id=tvbs
TVBS新聞台,http://wanjiatv.net/Smartv.php?id=tvbs_n
TVBS歡樂台,http://wanjiatv.net/Smartv.php?id=tvbshuanle_twn
三立台灣台,http://wanjiatv.net/Smartv.php?id=sanlitaiwan
三立戲劇台,http://wanjiatv.net/Smartv.php?id=sanlixiju_twn
三立綜合台,http://wanjiatv.net/Smartv.php?id=sanlizhonghe
中天亞洲台,http://wanjiatv.net/Smartv.php?id=ctiasia_twn
中天娱樂,http://wanjiatv.net/Smartv.php?id=ctient
中天新聞HD,http://wanjiatv.net/Smartv.php?id=ctinews
中天綜合,http://wanjiatv.net/Smartv.php?id=ctizhonghe
亞洲旅遊台,http://wanjiatv.net/Smartv.php?id=asiatravel_twn
亞洲美食,http://wanjiatv.net/Smartv.php?id=afc_twn
八大戲劇,http://wanjiatv.net/Smartv.php?id=badadrama
八大第一,http://wanjiatv.net/Smartv.php?id=badafirst
八大綜合,http://wanjiatv.net/Smartv.php?id=badazhonghe
公視,http://wanjiatv.net/Smartv.php?id=ctv_taiwan
民視,http://wanjiatv.net/Smartv.php?id=ftvhd_taiwan
民視第一台,http://wanjiatv.net/Smartv.php?id=lunghuajingdian_twn
民視台灣台,http://wanjiatv.net/Smartv.php?id=ftvtaiwan_twn
民視新聞台,http://wanjiatv.net/Smartv.php?id=ftvnew_taiwan
台視,http://wanjiatv.net/Smartv.php?id=ttv_taiwan	
台視新聞台,http://wanjiatv.net/Smartv.php?id=ttvnews_twn
中視,http://wanjiatv.net/Smartv.php?id=zhongshihd_twn
中視新聞台,http://wanjiatv.net/Smartv.php?id=zhongshinews_twn
中視經典,http://wanjiatv.net/Smartv.php?id=zhongshi_twn
華視,http://wanjiatv.net/Smartv.php?id=ctshd_twn
華藝綜合,http://wanjiatv.net/Smartv.php?id=weishichinese_twn
大愛一台,http://wanjiatv.net/Smartv.php?id=daai_twn
寰宇新聞台,http://wanjiatv.net/Smartv.php?id=huanyuxinwen_twn
寰宇財經台,http://wanjiatv.net/Smartv.php?id=huanyutaiwan_twn
年代新聞台,http://wanjiatv.net/Smartv.php?id=niandainews_twn

TVBS新闻台,http://38.64.72.148/hls/modn/list/4006/chunklist0.m3u8 
TVBS新闻台,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8
TVBS新闻台,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
民视新闻台,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8
中视新闻,http://198.16.100.90:8278/zhongshinews-twn/playlist.m3u8?tid=MAAA4459856044598560&ct=19193&tsum=1b7bdea69c00cd48e31f13442c75c376

中天新闻,http://198.16.100.90:8278/ctinews/playlist.m3u8?tid=MA4A6611409066114090&ct=19226&tsum=f0333c4e69a7c5880f766ec9f29ca203
東森新聞,http://198.16.100.90:8278/ettvnews/playlist.m3u8?tid=MA1A9044461290444612&ct=19634&tsum=eff500421e3581699b927717223af139
东森新闻,http://198.16.100.90:8278/ettvnews/playlist.m3u8?tid=MC4C3328955833289558&ct=19249&tsum=d68431432600bbf503d95f629f3acc11
东森新闻,http://198.16.100.90:8278/ettvnews/playlist.m3u8?ct=19225&tid=MAEA2793211727932117&tsum=151345e2ab6bc0c89ac85598f1988cd3
东森新闻,http://198.16.100.90:8278/ettvnews/playlist.m3u8?tid=MAEA2793211727932117&ct=19225&tsum=151345e2ab6bc0c89ac85598f1988cd3
TVBS新闻,http://198.16.100.90:8278/tvbs-n/playlist.m3u8?tid=MECE3233774032337740&ct=19225&tsum=47a22a993d8e9b29582dfde5631c78b0
TVBS新闻,http://50.7.238.114:8278/tvbs-n/playlist.m3u8?tid=MECE3233774032337740&ct=19225&tsum=47a22a993d8e9b29582dfde5631c78b0
非凡新闻,http://50.7.238.114:8278/feifannews-twn/playlist.m3u8?tid=m050e7aad65f614336734&ct=17874&tsum=4ea1b829d195ac69a6c2ca51b21ae378
非凡新闻,http://50.7.238.114:8278/feifannews-twn/playlist.m3u8?tid=MFDF6578546865785468&ct=19249&tsum=bbb5f2ee12e8ae89846875a83db08997
年代新闻,http://198.16.100.90:8278/niandainews-twn/playlist.m3u8?tid=MBCB9184423891844238&ct=19249&tsum=ac0331d98099429b19c53fe6d20972ec
年代新闻,http://198.16.100.90:8278/niandainews-twn/playlist.m3u8?tid=MA6A4647720946477209&ct=19226&tsum=48a66838dbcf633b2fb41307b29ef50a
年代新闻,http://50.7.238.114:8278/niandainews-twn/playlist.m3u8?tid=MA6A4647720946477209&ct=19226&tsum=48a66838dbcf633b2fb41307b29ef50a
民视台湾,http://198.16.100.90:8278/ftvtaiwan-twn/playlist.m3u8?tid=MDFD8196635981966359&ct=19226&tsum=b82639ac8b4590b4206effe348e2f9c2
民视台湾,http://198.16.100.90:8278/ftvtaiwan-twn/playlist.m3u8?tid=MEFE5254515252545152&ct=19249&tsum=c17f872b1772df8f76032030cc40bdbd
民视第一台,http://198.16.100.90:8278/lunghuajingdian-twn/playlist.m3u8?tid=ME8E7785888977858889&ct=19226&tsum=a7c782372313ea616d8fced1cebdfbab
民视台湾,http://50.7.238.114:8278/ftvtaiwan-twn/playlist.m3u8?tid=MDFD8196635981966359&ct=19226&tsum=b82639ac8b4590b4206effe348e2f9c2
民视台湾,http://50.7.238.114:8278/ftvtaiwan-twn/playlist.m3u8?tid=MEFE5254515252545152&ct=19249&tsum=c17f872b1772df8f76032030cc40bdbd
年代新闻,http://50.7.238.114:8278/niandainews-twn/playlist.m3u8?tid=MBCB9184423891844238&ct=19249&tsum=ac0331d98099429b19c53fe6d20972ec
三立都会,http://50.7.238.114:8278/sanlidouhui-twn/playlist.m3u8?tid=md028b33ea0f7&ct=19361&tsum=1930e4b2cfbbd2f9f821af1c41e8d18d

年代新闻,http://50.7.238.114:8278/niandainews-twn/playlist.m3u8?tid=MBCB9184423891844238&ct=19249&tsum=ac0331d98099429b19c53fe6d20972ec
